Artist_Name,TotalSales,Track_Name,Media_Type,Country,Date
Marcos Valle,0.99,Água de Beber,MPEG audio file,Brazil,07/12/2012 00:00
Marillion,0.99,Childhoods End?,MPEG audio file,United Kingdom,11/06/2013 00:00
Marillion,0.99,Heart Of Lothian: Wide Boy / Curtain Call,MPEG audio file,Brazil,03/03/2012 00:00
Marillion,0.99,Pseudo Silk Kimono,MPEG audio file,Canada,24/11/2010 00:00
Marillion,0.99,Waterhole (Expresso Bongo),MPEG audio file,United Kingdom,16/08/2009 00:00
Marillion,0.99,White Feather,MPEG audio file,Canada,24/11/2010 00:00
Marisa Monte,0.99,A Menina Dança,MPEG audio file,Brazil,03/03/2012 00:00
Marisa Monte,0.99,Cérebro Eletrônico,MPEG audio file,Brazil,03/03/2012 00:00
Marisa Monte,0.99,Dança Da Solidão,MPEG audio file,United Kingdom,16/08/2009 00:00
Marisa Monte,0.99,De Noite Na Cama,MPEG audio file,Canada,24/11/2010 00:00
Marisa Monte,0.99,O Xote Das Meninas,MPEG audio file,Canada,24/11/2010 00:00
Marisa Monte,0.99,Panis Et Circenses,MPEG audio file,United Kingdom,11/06/2013 00:00
Marisa Monte,0.99,Segue O Seco,MPEG audio file,United Kingdom,11/06/2013 00:00
Marisa Monte,0.99,Tempos Modernos,MPEG audio file,United Kingdom,16/08/2009 00:00
Martin Roscoe,0.99,"Metopes, Op. 29: Calypso",Protected AAC audio file,USA,22/07/2011 00:00
Marvin Gaye,0.99,"Abraham, Martin And John",MPEG audio file,Austria,19/06/2013 00:00
Marvin Gaye,0.99,"Abraham, Martin And John",MPEG audio file,Brazil,03/03/2012 00:00
Marvin Gaye,0.99,Heavy Love Affair,MPEG audio file,Canada,24/11/2010 00:00
Marvin Gaye,0.99,Praise,MPEG audio file,Brazil,02/07/2013 00:00
Marvin Gaye,0.99,Save The Children,MPEG audio file,Belgium,02/07/2013 00:00
Marvin Gaye,0.99,Save The Children,MPEG audio file,United Kingdom,16/08/2009 00:00
Marvin Gaye,0.99,Seek And You Shall Find,MPEG audio file,Canada,24/11/2010 00:00
Marvin Gaye,0.99,When I Had Your Love,MPEG audio file,United Kingdom,16/08/2009 00:00
Marvin Gaye,0.99,You Sure Love To Ball,MPEG audio file,Belgium,02/07/2013 00:00
Marvin Gaye,0.99,You've Been A Long Time Coming,MPEG audio file,Brazil,03/03/2012 00:00
Maurizio Pollini,0.99,"Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Protected AAC audio file,USA,21/03/2010 00:00
Men At Work,0.99,Be Good Johnny,MPEG audio file,Brazil,03/07/2013 00:00
Men At Work,0.99,Down Under,MPEG audio file,Brazil,02/07/2013 00:00
Men At Work,0.99,Down by the Sea,MPEG audio file,Brazil,03/07/2013 00:00
Men At Work,0.99,Down by the Sea,MPEG audio file,United Kingdom,16/08/2009 00:00
Men At Work,0.99,Everything I Need,MPEG audio file,Brazil,03/03/2012 00:00
Men At Work,0.99,It's a Mistake,MPEG audio file,Brazil,03/07/2013 00:00
Men At Work,0.99,Shakes and Ladders,MPEG audio file,Brazil,03/07/2013 00:00
Men At Work,0.99,Shakes and Ladders,MPEG audio file,Canada,24/11/2010 00:00
Metallica,0.99,(Anesthesia) Pulling Teeth,MPEG audio file,Netherlands,15/12/2010 00:00
Metallica,0.99,...And Justice For All,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,2 X 4,MPEG audio file,United Kingdom,16/08/2009 00:00
Metallica,0.99,Ain't My Bitch,MPEG audio file,United Kingdom,16/12/2010 00:00
Metallica,0.99,All Within My Hands,MPEG audio file,USA,08/09/2009 00:00
Metallica,0.99,Am I Evil?,MPEG audio file,Canada,25/03/2012 00:00
Metallica,0.99,Astronomy,MPEG audio file,USA,30/12/2012 00:00
Metallica,0.99,Attitude,MPEG audio file,USA,08/09/2009 00:00
Metallica,0.99,Bad Seed,MPEG audio file,Brazil,07/09/2009 00:00
Metallica,0.99,Battery,MPEG audio file,Argentina,17/12/2010 00:00
Metallica,0.99,Battery,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,Better Than You,MPEG audio file,Argentina,17/12/2010 00:00
Metallica,0.99,Better Than You,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,Blackened,MPEG audio file,Canada,20/12/2010 00:00
Metallica,0.99,Bleeding Me,MPEG audio file,United Kingdom,16/12/2010 00:00
Metallica,0.99,Blitzkrieg,MPEG audio file,USA,04/07/2013 00:00
Metallica,0.99,Breadfan,MPEG audio file,Canada,25/03/2012 00:00
Metallica,0.99,Crash Course In Brain Surgery,MPEG audio file,Canada,25/03/2012 00:00
Metallica,0.99,Creeping Death,MPEG audio file,USA,08/09/2009 00:00
Metallica,0.99,Cure,MPEG audio file,Germany,26/03/2012 00:00
Metallica,0.99,Damage Case,MPEG audio file,Germany,26/03/2012 00:00
Metallica,0.99,Damage Inc.,MPEG audio file,Brazil,06/09/2009 00:00
Metallica,0.99,Die Die My Darling,MPEG audio file,Germany,11/02/2009 00:00
Metallica,0.99,Disposable Heroes,MPEG audio file,Argentina,17/12/2010 00:00
Metallica,0.99,Eye Of The Beholder,MPEG audio file,Canada,12/07/2013 00:00
Metallica,0.99,Fade To Black,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,For Whom The Bell Tolls,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,For Whom The Bell Tolls,MPEG audio file,USA,08/09/2009 00:00
Metallica,0.99,Frantic,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,Fuel,MPEG audio file,Argentina,17/12/2010 00:00
Metallica,0.99,Harvester Of Sorrow,MPEG audio file,USA,11/09/2009 00:00
Metallica,0.99,Helpless,MPEG audio file,United Kingdom,16/08/2009 00:00
Metallica,0.99,Hit The Lights,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,Holier Than Thou,MPEG audio file,USA,04/07/2013 00:00
Metallica,0.99,Invisible Kid,MPEG audio file,Canada,12/07/2013 00:00
Metallica,0.99,Jump In The Fire,MPEG audio file,Netherlands,15/12/2010 00:00
Metallica,0.99,King Nothing,MPEG audio file,United Kingdom,16/12/2010 00:00
Metallica,0.99,Last Caress/Green Hell,MPEG audio file,Canada,24/11/2010 00:00
Metallica,0.99,Leper Messiah,MPEG audio file,Brazil,06/09/2009 00:00
Metallica,0.99,Leper Messiah,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,Low Man's Lyric,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,Mama Said,MPEG audio file,Argentina,17/12/2010 00:00
Metallica,0.99,Master Of Puppets,MPEG audio file,Belgium,24/08/2009 00:00
Metallica,0.99,Metal Militia,MPEG audio file,Germany,26/03/2012 00:00
Metallica,0.99,Motorbreath,MPEG audio file,Italy,02/12/2010 00:00
Metallica,0.99,Motorbreath,MPEG audio file,United Kingdom,16/08/2009 00:00
Metallica,0.99,My Friend Of Misery,MPEG audio file,USA,04/07/2013 00:00
Metallica,0.99,My World,MPEG audio file,Canada,20/12/2010 00:00
Metallica,0.99,Nothing Else Matters,MPEG audio file,Canada,24/11/2010 00:00
Metallica,0.99,Nothing Else Matters,MPEG audio file,USA,11/03/2012 00:00
Metallica,0.99,Of Wolf And Man,MPEG audio file,USA,24/03/2012 00:00
Metallica,0.99,Orion,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,Phantom Lord,MPEG audio file,Spain,15/12/2010 00:00
Metallica,0.99,Phantom Lord,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,Poor Twisted Me,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,Prince Charming,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,Ride The Lightning,MPEG audio file,Canada,20/12/2010 00:00
Metallica,0.99,Seek & Destroy,MPEG audio file,Spain,15/12/2010 00:00
Metallica,0.99,Shoot Me Again,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,Shoot Me Again,MPEG audio file,USA,08/09/2009 00:00
Metallica,0.99,Slither,MPEG audio file,Brazil,07/09/2009 00:00
Metallica,0.99,So What,MPEG audio file,USA,04/07/2013 00:00
Metallica,0.99,Some Kind Of Monster,MPEG audio file,USA,08/09/2009 00:00
Metallica,0.99,Stone Cold Crazy,MPEG audio file,Canada,25/03/2012 00:00
Metallica,0.99,Stone Cold Crazy,MPEG audio file,United Kingdom,16/08/2009 00:00
Metallica,0.99,The Call Of Ktulu,MPEG audio file,Canada,20/12/2010 00:00
Metallica,0.99,The Four Horsemen,MPEG audio file,Germany,26/03/2012 00:00
Metallica,0.99,The Frayed Ends Of Sanity,MPEG audio file,Canada,20/12/2010 00:00
Metallica,0.99,The God That Failed,MPEG audio file,USA,24/03/2012 00:00
Metallica,0.99,The House Jack Built,MPEG audio file,USA,07/07/2013 00:00
Metallica,0.99,The House Jack Built,MPEG audio file,United Kingdom,16/12/2010 00:00
Metallica,0.99,The Memory Remains,MPEG audio file,Brazil,07/09/2009 00:00
Metallica,0.99,The More I See,MPEG audio file,Germany,20/09/2011 00:00
Metallica,0.99,The Outlaw Torn,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,The Small Hours,MPEG audio file,Canada,24/03/2012 00:00
Metallica,0.99,The Struggle Within,MPEG audio file,Canada,24/03/2012 00:00
Metallica,0.99,The Thing That Should Not Be,MPEG audio file,Denmark,06/09/2009 00:00
Metallica,0.99,The Unforgiven,MPEG audio file,United Kingdom,16/08/2009 00:00
Metallica,0.99,The Unforgiven II,MPEG audio file,Brazil,07/09/2009 00:00
Metallica,0.99,The Unforgiven II,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,The Wait,MPEG audio file,USA,04/07/2013 00:00
Metallica,0.99,Through The Never,MPEG audio file,USA,04/07/2013 00:00
Metallica,0.99,To Live Is To Die,MPEG audio file,France,29/03/2012 00:00
Metallica,0.99,Tuesday's Gone,MPEG audio file,Germany,20/09/2011 00:00
Metallica,0.99,Turn The Page,MPEG audio file,USA,30/12/2012 00:00
Metallica,0.99,Until It Sleeps,MPEG audio file,Germany,26/03/2012 00:00
Metallica,0.99,Welcome Home (Sanitarium),MPEG audio file,Denmark,06/09/2009 00:00
Metallica,0.99,Where The Wild Things Are,MPEG audio file,Argentina,17/12/2010 00:00
Metallica,0.99,Whiplash,MPEG audio file,Germany,26/03/2012 00:00
Metallica,0.99,Whiskey In The Jar,MPEG audio file,France,22/05/2010 00:00
Metallica,0.99,Whiskey In The Jar,MPEG audio file,Portugal,07/09/2011 00:00
Michael Tilson Thomas & San Francisco Symphony,0.99,Romeo et Juliette: No. 11 - Danse des Chevaliers,Protected AAC audio file,Canada,28/10/2012 00:00
Michael Tilson Thomas & San Francisco Symphony,0.99,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Protected AAC audio file,Canada,28/10/2012 00:00
Michael Tilson Thomas & San Francisco Symphony,0.99,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Protected AAC audio file,USA,21/03/2010 00:00
Michele Campanella,0.99,"Étude 1, In C Major - Preludio (Presto) - Liszt",Purchased AAC audio file,Italy,13/04/2010 00:00
Miles Davis,0.99,'Round Midnight,MPEG audio file,France,07/01/2013 00:00
Miles Davis,0.99,Black Satin,MPEG audio file,India,30/09/2011 00:00
Miles Davis,0.99,Blues For Pablo (Alternate Take),MPEG audio file,Canada,12/07/2013 00:00
Miles Davis,0.99,Bye Bye Blackbird,MPEG audio file,USA,22/06/2010 00:00
Miles Davis,0.99,Compulsion,MPEG audio file,France,14/03/2009 00:00
Miles Davis,0.99,E.S.P.,MPEG audio file,France,07/01/2013 00:00
Miles Davis,0.99,I Don't Wanna Be Kissed (By Anyone But You),MPEG audio file,Canada,20/12/2010 00:00
Miles Davis,0.99,Jean Pierre (Live),MPEG audio file,France,14/03/2009 00:00
Miles Davis,0.99,Jeru,MPEG audio file,India,30/09/2011 00:00
Miles Davis,0.99,Lament,MPEG audio file,USA,11/09/2009 00:00
Miles Davis,0.99,My Ship,MPEG audio file,Canada,20/12/2010 00:00
Miles Davis,0.99,Nefertiti,MPEG audio file,USA,22/06/2010 00:00
Miles Davis,0.99,So What,MPEG audio file,India,30/09/2011 00:00
Miles Davis,0.99,The Duke,MPEG audio file,Canada,12/07/2013 00:00
Miles Davis,0.99,The Duke,MPEG audio file,USA,11/09/2009 00:00
Miles Davis,0.99,The Meaning Of The Blues,MPEG audio file,Sweden,03/04/2012 00:00
Miles Davis,0.99,The Pan Piper,MPEG audio file,France,14/03/2009 00:00
Milton Nascimento,0.99,A Noite Do Meu Bem,MPEG audio file,Canada,20/12/2010 00:00
Milton Nascimento,0.99,Beijo Partido,MPEG audio file,Canada,12/07/2013 00:00
Milton Nascimento,0.99,Brasil,MPEG audio file,Canada,20/12/2010 00:00
Milton Nascimento,0.99,Caso Você Queira Saber,MPEG audio file,Brazil,25/12/2010 00:00
Milton Nascimento,0.99,Coração De Estudante,MPEG audio file,USA,11/09/2009 00:00
Milton Nascimento,0.99,Idolatrada,MPEG audio file,Sweden,03/04/2012 00:00
Milton Nascimento,0.99,"Maria, Maria",MPEG audio file,USA,11/09/2009 00:00
Milton Nascimento,0.99,Menestrel Das Alagoas,MPEG audio file,Canada,12/07/2013 00:00
Milton Nascimento,0.99,Menestrel Das Alagoas,MPEG audio file,USA,11/09/2009 00:00
Milton Nascimento,0.99,Norwegian Wood,MPEG audio file,Canada,12/07/2013 00:00
Milton Nascimento,0.99,Norwegian Wood,MPEG audio file,USA,11/09/2009 00:00
Milton Nascimento,0.99,Paisagem Na Janela,MPEG audio file,Sweden,03/04/2012 00:00
Milton Nascimento,0.99,Para Lennon E McCartney,MPEG audio file,Sweden,03/04/2012 00:00
Milton Nascimento,0.99,Ponta de Areia,MPEG audio file,USA,11/09/2009 00:00
Milton Nascimento,0.99,Saudade Dos Aviões Da Panair (Conversando No Bar),MPEG audio file,Brazil,25/12/2010 00:00
Motörhead,0.99,Dance,MPEG audio file,Brazil,25/12/2010 00:00
Motörhead,0.99,Dirty Love,MPEG audio file,Sweden,03/04/2012 00:00
Motörhead,0.99,Fast And Loose,MPEG audio file,USA,11/09/2009 00:00
Motörhead,0.99,Jailbait,MPEG audio file,Canada,12/07/2013 00:00
Motörhead,0.99,Live To Win,MPEG audio file,Sweden,03/04/2012 00:00
Motörhead,0.99,Please Don't Touch,MPEG audio file,Canada,16/09/2009 00:00
Mônica Marianno,0.99,A Moça e a Chuva,MPEG audio file,Canada,12/07/2013 00:00
Mônica Marianno,0.99,Aos Leões,MPEG audio file,Brazil,25/12/2010 00:00
Mônica Marianno,0.99,Demorou!,MPEG audio file,Brazil,25/12/2010 00:00
Mônica Marianno,0.99,Já Foi,MPEG audio file,Canada,16/09/2009 00:00
Mônica Marianno,0.99,O Que Vai Em Meu Coração,MPEG audio file,Canada,12/07/2013 00:00
Mônica Marianno,0.99,É Fogo,MPEG audio file,Sweden,03/04/2012 00:00
Mötley Crüe,0.99,Home Sweet Home,MPEG audio file,Brazil,25/12/2010 00:00
Mötley Crüe,0.99,Kickstart My Heart,MPEG audio file,Sweden,03/04/2012 00:00
Mötley Crüe,0.99,Primal Scream,MPEG audio file,Canada,16/09/2009 00:00
Mötley Crüe,0.99,Same Ol' Situation,MPEG audio file,Canada,12/07/2013 00:00
Mötley Crüe,0.99,Shout At The Devil,MPEG audio file,Canada,12/07/2013 00:00
Mötley Crüe,0.99,Smokin' in The Boys Room,MPEG audio file,Sweden,03/04/2012 00:00
Mötley Crüe,0.99,Wild Side,MPEG audio file,Canada,16/09/2009 00:00
Nirvana,0.99,Been A Son,MPEG audio file,Canada,16/09/2009 00:00
Nirvana,0.99,Breed,MPEG audio file,Canada,16/09/2009 00:00
Nirvana,0.99,In Bloom,MPEG audio file,Brazil,25/12/2010 00:00
Nirvana,0.99,Intro,MPEG audio file,Brazil,25/12/2010 00:00
Nirvana,0.99,On A Plain,MPEG audio file,Brazil,25/12/2010 00:00
Nirvana,0.99,Scentless Apprentice,MPEG audio file,Brazil,25/12/2010 00:00
Nirvana,0.99,Smells Like Teen Spirit,MPEG audio file,Canada,12/07/2013 00:00
Nirvana,0.99,Smells Like Teen Spirit,MPEG audio file,Sweden,03/04/2012 00:00
Nirvana,0.99,Spank Thru,MPEG audio file,Canada,12/07/2013 00:00
Nirvana,0.99,Territorial Pissings,MPEG audio file,Canada,16/09/2009 00:00
O Rappa,0.99,Armadura,MPEG audio file,France,06/10/2012 00:00
O Rappa,0.99,Chapa o Coco,MPEG audio file,Canada,16/03/2010 00:00
O Rappa,0.99,Chega no Suingue,MPEG audio file,Norway,29/06/2011 00:00
O Rappa,0.99,Funk de Bamba,MPEG audio file,Canada,16/03/2010 00:00
O Rappa,0.99,Instinto Colectivo,MPEG audio file,France,06/10/2012 00:00
O Rappa,0.99,Todo o Carnaval tem seu Fim,MPEG audio file,Canada,16/03/2010 00:00
O Rappa,0.99,Um Lugar ao Sol,MPEG audio file,Norway,29/06/2011 00:00
O Terço,0.99,Elza,MPEG audio file,Spain,03/08/2013 00:00
O Terço,0.99,Folhas Secas,MPEG audio file,Canada,16/09/2009 00:00
O Terço,0.99,Folhas Secas,MPEG audio file,Ireland,02/08/2013 00:00
O Terço,0.99,Menino De Rua,MPEG audio file,Canada,16/09/2009 00:00
O Terço,0.99,Menino De Rua,MPEG audio file,Spain,03/08/2013 00:00
O Terço,0.99,Mundaréu,MPEG audio file,Brazil,25/12/2010 00:00
O Terço,0.99,Mãe Terra,MPEG audio file,Spain,03/08/2013 00:00
O Terço,0.99,O Braço Da Minha Guitarra,MPEG audio file,Netherlands,02/08/2013 00:00
O Terço,0.99,Poeira,MPEG audio file,Ireland,02/08/2013 00:00
O Terço,0.99,Quem Mata A Mulher Mata O Melhor,MPEG audio file,Netherlands,02/08/2013 00:00
O Terço,0.99,Sangue Latino,MPEG audio file,Hungary,20/07/2013 00:00
O Terço,0.99,Sangue Latino,MPEG audio file,Sweden,03/04/2012 00:00
O Terço,0.99,Às Vezes,MPEG audio file,Sweden,03/04/2012 00:00
Olodum,0.99,Denúncia,MPEG audio file,Canada,16/09/2009 00:00
Olodum,0.99,Jeito Faceiro,MPEG audio file,United Kingdom,04/08/2013 00:00
Olodum,0.99,Nossa Gente (Avisa Là),MPEG audio file,Brazil,25/12/2010 00:00
Olodum,0.99,Nossa Gente (Avisa Là),MPEG audio file,Spain,03/08/2013 00:00
Olodum,0.99,Olodum - Smile (Instrumental),MPEG audio file,United Kingdom,04/08/2013 00:00
Olodum,0.99,Protesto Do Olodum (Ao Vivo),MPEG audio file,Austria,24/04/2012 00:00
Olodum,0.99,Reggae Odoyá,MPEG audio file,Austria,24/04/2012 00:00
Olodum,0.99,Revolta Olodum,MPEG audio file,Brazil,25/12/2010 00:00
Olodum,0.99,Revolta Olodum,MPEG audio file,Czech Republic,11/04/2012 00:00
Olodum,0.99,Todo Amor (Asas Da Liberdade),MPEG audio file,United Kingdom,04/08/2013 00:00
Orchestra of The Age of Enlightenment,0.99,"Concerto No.2 in F Major, BWV1047, I. Allegro",Protected AAC audio file,India,27/10/2012 00:00
Os Mutantes,0.99,Ando Meio Desligado,MPEG audio file,Canada,09/03/2009 00:00
Os Mutantes,0.99,Ando Meio Desligado,MPEG audio file,France,07/01/2013 00:00
Os Mutantes,0.99,Chão De Estrelas,MPEG audio file,India,30/09/2011 00:00
Os Mutantes,0.99,Meu Refrigerador Não Funciona,MPEG audio file,Canada,09/03/2009 00:00
Os Mutantes,0.99,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll",MPEG audio file,USA,22/06/2010 00:00
Os Mutantes,0.99,Rita Lee,MPEG audio file,France,07/01/2013 00:00
Os Mutantes,0.99,Top Top,MPEG audio file,Brazil,17/06/2010 00:00
Os Mutantes,0.99,Vida De Cachorro,MPEG audio file,Canada,09/03/2009 00:00
Os Paralamas Do Sucesso,0.99,Bora-Bora,MPEG audio file,Brazil,25/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Brasília 5:31,MPEG audio file,United Kingdom,04/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Busca Vida,MPEG audio file,Canada,26/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Caleidoscópio,MPEG audio file,Canada,16/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Caleidoscópio,MPEG audio file,USA,15/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Cinema Mudo,MPEG audio file,Brazil,07/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Ela Disse Adeus,MPEG audio file,Canada,26/04/2012 00:00
Os Paralamas Do Sucesso,0.99,I Feel Good (I Got You) - Sossego,MPEG audio file,Brazil,25/04/2012 00:00
Os Paralamas Do Sucesso,0.99,La Bella Luna,MPEG audio file,Canada,15/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Lanterna Dos Afogados,MPEG audio file,Portugal,17/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Life During Wartime,MPEG audio file,Canada,26/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Luis Inacio (300 Picaretas),MPEG audio file,Canada,16/09/2009 00:00
Os Paralamas Do Sucesso,0.99,Manguetown,MPEG audio file,Denmark,24/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Me Liga,MPEG audio file,Italy,07/10/2009 00:00
Os Paralamas Do Sucesso,0.99,Mensagen De Amor (2000),MPEG audio file,Brazil,07/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Mensagen De Amor (2000),MPEG audio file,Canada,15/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Meu Erro,MPEG audio file,Brazil,07/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Meu Erro,MPEG audio file,Portugal,17/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Navegar Impreciso,MPEG audio file,Canada,26/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Nebulosa Do Amor,MPEG audio file,Canada,16/09/2009 00:00
Os Paralamas Do Sucesso,0.99,Nebulosa Do Amor,MPEG audio file,USA,02/01/2011 00:00
Os Paralamas Do Sucesso,0.99,O Amor Nao Sabe Esperar,MPEG audio file,Canada,16/01/2011 00:00
Os Paralamas Do Sucesso,0.99,O Beco,MPEG audio file,USA,29/04/2012 00:00
Os Paralamas Do Sucesso,0.99,O Trem Da Juventude,MPEG audio file,Canada,16/09/2009 00:00
Os Paralamas Do Sucesso,0.99,Perplexo,MPEG audio file,Ireland,24/09/2009 00:00
Os Paralamas Do Sucesso,0.99,Quase Um Segundo,MPEG audio file,Italy,07/10/2009 00:00
Os Paralamas Do Sucesso,0.99,Romance Ideal,MPEG audio file,Poland,07/10/2009 00:00
Os Paralamas Do Sucesso,0.99,Romance Ideal,MPEG audio file,USA,29/04/2012 00:00
Os Paralamas Do Sucesso,0.99,SKA,MPEG audio file,Poland,07/10/2009 00:00
Os Paralamas Do Sucesso,0.99,Saber Amar,MPEG audio file,Brazil,07/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Saber Amar,MPEG audio file,Canada,16/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Selvagem,MPEG audio file,Brazil,25/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Selvagem,MPEG audio file,Canada,16/09/2009 00:00
Os Paralamas Do Sucesso,0.99,Selvagem,MPEG audio file,Portugal,17/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Será Que Vai Chover?,MPEG audio file,Brazil,07/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Sincero Breu,MPEG audio file,Brazil,25/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Tendo A Lua,MPEG audio file,Canada,26/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Trac Trac,MPEG audio file,USA,15/01/2011 00:00
Os Paralamas Do Sucesso,0.99,"Um Amor, Um Lugar",MPEG audio file,United Kingdom,04/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Uma Brasileira,MPEG audio file,Canada,16/01/2011 00:00
Os Paralamas Do Sucesso,0.99,Uns Dias,MPEG audio file,United Kingdom,04/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Vai Valer,MPEG audio file,Brazil,25/12/2010 00:00
Os Paralamas Do Sucesso,0.99,Vamo Batê Lata,MPEG audio file,Brazil,07/08/2013 00:00
Os Paralamas Do Sucesso,0.99,Vulcão Dub - Fui Eu,MPEG audio file,Denmark,24/04/2012 00:00
Os Paralamas Do Sucesso,0.99,Óculos,MPEG audio file,Canada,26/04/2012 00:00
Otto Klemperer & Philharmonia Orchestra,0.99,"Prometheus Overture, Op. 43",Purchased AAC audio file,France,11/04/2010 00:00
Ozzy Osbourne,0.99,Bark at the Moon,Protected AAC audio file,Portugal,17/01/2011 00:00
Ozzy Osbourne,0.99,Believer,MPEG audio file,Portugal,17/01/2011 00:00
Ozzy Osbourne,0.99,Children Of The Grave,MPEG audio file,Australia,09/10/2009 00:00
Ozzy Osbourne,0.99,Children Of The Grave,MPEG audio file,USA,29/04/2012 00:00
Ozzy Osbourne,0.99,Crazy Train,MPEG audio file,Sweden,08/10/2009 00:00
Ozzy Osbourne,0.99,Dee,MPEG audio file,Australia,09/10/2009 00:00
Ozzy Osbourne,0.99,Fairies Wear Boots,Protected AAC audio file,United Kingdom,24/06/2011 00:00
Ozzy Osbourne,0.99,Flying High Again,MPEG audio file,Brazil,07/08/2013 00:00
Ozzy Osbourne,0.99,Flying High Again,Protected AAC audio file,Sweden,08/10/2009 00:00
Ozzy Osbourne,0.99,Flying High Again,Protected AAC audio file,USA,29/04/2012 00:00
Ozzy Osbourne,0.99,I Don't Know,Protected AAC audio file,Sweden,08/10/2009 00:00
Ozzy Osbourne,0.99,Iron Man,MPEG audio file,France,20/01/2011 00:00
Ozzy Osbourne,0.99,Iron Man/Children of the Grave,Protected AAC audio file,Portugal,01/10/2012 00:00
Ozzy Osbourne,0.99,"Mama, I'm Coming Home",Protected AAC audio file,Brazil,07/08/2013 00:00
Ozzy Osbourne,0.99,"Mama, I'm Coming Home",Protected AAC audio file,Portugal,17/01/2011 00:00
Ozzy Osbourne,0.99,Mr. Crowley,MPEG audio file,USA,29/04/2012 00:00
Ozzy Osbourne,0.99,Never Say Die,Protected AAC audio file,Denmark,13/03/2010 00:00
Ozzy Osbourne,0.99,No More Tears,Protected AAC audio file,Sweden,08/10/2009 00:00
Ozzy Osbourne,0.99,Paranoid,MPEG audio file,Brazil,07/08/2013 00:00
Ozzy Osbourne,0.99,Relvelation (Mother Earth),MPEG audio file,Australia,09/10/2009 00:00
Ozzy Osbourne,0.99,"Sabbath, Bloody Sabbath",Protected AAC audio file,United Kingdom,24/06/2011 00:00
Ozzy Osbourne,0.99,Sympton of the Universe,Protected AAC audio file,Denmark,13/03/2010 00:00
Ozzy Osbourne,0.99,War Pigs,Protected AAC audio file,Denmark,13/03/2010 00:00
Ozzy Osbourne,0.99,War Pigs,Protected AAC audio file,Portugal,01/10/2012 00:00
Page & Plant,0.99,Blue Train,MPEG audio file,Australia,09/10/2009 00:00
Page & Plant,0.99,Heart In Your Hand,MPEG audio file,France,20/01/2011 00:00
Page & Plant,0.99,Most High,MPEG audio file,Brazil,12/08/2013 00:00
Page & Plant,0.99,Shining In The Light,MPEG audio file,France,20/01/2011 00:00
Page & Plant,0.99,Sons Of Freedom,MPEG audio file,Australia,09/10/2009 00:00
Page & Plant,0.99,Walking Into Clarksdale,MPEG audio file,Australia,09/10/2009 00:00
Page & Plant,0.99,Walking Into Clarksdale,MPEG audio file,USA,29/04/2012 00:00
Page & Plant,0.99,When The World Was Young,MPEG audio file,USA,29/04/2012 00:00
Passengers,0.99,Beach Sequence,MPEG audio file,Germany,12/10/2009 00:00
Passengers,0.99,Ito Okashi,MPEG audio file,USA,29/04/2012 00:00
